source_dataset,source_version,session_id,window_id,window_start_seconds,window_end_seconds,sampling_interval_seconds,throughput_mean,throughput_median,throughput_min,throughput_max,throughput_std,throughput_p10,throughput_p25,throughput_first,throughput_last,throughput_change,throughput_slope,throughput_coefficient_variation,measurements_count,lookback_duration_seconds,proportion_below_low,proportion_below_medium,proportion_below_high,current_profile,required_capacity_mbps,throughput_p75,future_window_start_seconds,future_window_end_seconds,future_measurements_count,future_throughput_mean,future_throughput_p25,future_rebuffer_event,future_below_required_fraction,future_quality_decrease,target,target_code,quality_format_at_window_end,target_trigger_rebuffer,target_trigger_p25,target_trigger_fraction,target_trigger_quality_decrease,throughput_source
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002250,2250.0,2850.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2850.0,3450.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002260,2260.0,2860.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2860.0,3460.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002270,2270.0,2870.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2870.0,3470.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002280,2280.0,2880.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2880.0,3480.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002290,2290.0,2890.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2890.0,3490.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002300,2300.0,2900.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2900.0,3500.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002310,2310.0,2910.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2910.0,3510.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002320,2320.0,2920.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2920.0,3520.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002330,2330.0,2930.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2930.0,3530.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002340,2340.0,2940.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2940.0,3540.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002350,2350.0,2950.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2950.0,3550.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4685,run_4685_w002360,2360.0,2960.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1.834667746454e-19,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.5,2960.0,3560.0,600,0.5,0.5,False,1.0,False,downgrade_needed,1,243,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000000,0.0,600.0,1.0,1.21375,0.25,0.25,2.5,1.0786944752029342,0.25,0.25,2.5,0.25,-2.25,-0.0054931333142592,0.8887287128345491,600,600.0,0.5716666666666667,1.0,1.0,1,1.35,2.5,600.0,1200.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000010,10.0,610.0,1.0,1.17625,0.25,0.25,2.5,1.0724186546462782,0.25,0.25,2.5,0.25,-2.25,-0.005433133147592,0.911726805225316,600,600.0,0.5883333333333334,1.0,1.0,1,1.35,2.5,610.0,1210.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000020,20.0,620.0,1.0,1.13875,0.25,0.25,2.5,1.0647860211485374,0.25,0.25,2.5,0.25,-2.25,-0.0053606329462026,0.9350480976057408,600,600.0,0.605,1.0,1.0,1,1.35,2.5,620.0,1220.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000030,30.0,630.0,1.0,1.10125,0.25,0.25,2.5,1.0557671480176551,0.25,0.25,2.5,0.25,-2.25,-0.0052756327100908,0.9586988858276096,600,600.0,0.6216666666666667,1.0,1.0,1,1.35,2.5,630.0,1230.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000040,40.0,640.0,1.0,1.06375,0.25,0.25,2.5,1.045326155242149,0.25,0.25,2.5,0.25,-2.25,-0.0051781324392567,0.9826802869491412,600,600.0,0.6383333333333333,1.0,1.0,1,1.35,2.5,640.0,1240.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000050,50.0,650.0,1.0,1.02625,0.25,0.25,2.5,1.0334199392470291,0.25,0.25,2.5,0.25,-2.25,-0.0050681321337003,1.0069865425062403,600,600.0,0.655,1.0,1.0,1,1.35,2.5,650.0,1250.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000060,60.0,660.0,1.0,0.98875,0.25,0.25,2.5,1.019997191581101,0.25,0.25,2.5,0.25,-2.25,-0.0049456317934216,1.0316027222059176,600,600.0,0.6716666666666666,1.0,1.0,1,1.35,2.5,660.0,1260.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000070,70.0,670.0,1.0,0.95125,0.25,0.25,2.5,1.004997149664283,0.25,0.25,2.5,0.25,-2.25,-0.0048106314184206,1.0565016028008232,600,600.0,0.6883333333333334,1.0,1.0,1,1.35,2.5,670.0,1270.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000080,80.0,680.0,1.0,0.91375,0.25,0.25,2.5,0.9883480008748604,0.25,0.25,2.5,0.25,-2.25,-0.0046631310086972,1.081639399042255,600,600.0,0.705,1.0,1.0,1,1.35,2.5,680.0,1280.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000090,90.0,690.0,1.0,0.87625,0.25,0.25,2.5,0.969964829688857,0.25,0.25,2.5,0.25,-2.25,-0.0045031305642515,1.1069498769630324,600,600.0,0.7216666666666667,1.0,1.0,1,1.35,2.0,690.0,1290.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000100,100.0,700.0,1.0,0.83875,0.25,0.25,2.5,0.9497469509471106,0.25,0.25,2.5,0.25,-2.25,-0.0043306300850835,1.132336156121741,600,600.0,0.7383333333333333,1.0,1.0,1,1.35,1.5,700.0,1300.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000110,110.0,710.0,1.0,0.80125,0.25,0.25,2.5,0.9275744017777404,0.25,0.25,2.5,0.25,-2.25,-0.0041456295711932,1.1576591597850117,600,600.0,0.755,1.0,1.0,1,1.35,1.0,710.0,1310.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000120,120.0,720.0,1.0,0.76375,0.25,0.25,2.5,0.9033032551880534,0.25,0.25,2.5,0.25,-2.25,-0.0039481290225806,1.182721119722492,600,600.0,0.7716666666666666,1.0,1.0,1,1.35,1.0,720.0,1320.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000130,130.0,730.0,1.0,0.72625,0.25,0.25,2.5,0.8767592433692006,0.25,0.25,2.5,0.25,-2.25,-0.0037381284392456,1.2072416431933917,600,600.0,0.7883333333333333,1.0,1.0,1,1.35,0.5,730.0,1330.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000140,140.0,740.0,1.0,0.68875,0.25,0.25,2.5,0.8477288899367139,0.25,0.25,2.5,0.25,-2.25,-0.0035156278211883,1.2308223447357007,600,600.0,0.805,1.0,1.0,1,1.35,0.25,740.0,1340.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000150,150.0,750.0,1.0,0.65125,0.25,0.25,2.5,0.815946855397662,0.25,0.25,2.5,0.25,-2.25,-0.0032806271684088,1.2528934439887325,600,600.0,0.8216666666666667,1.0,1.0,1,1.35,0.25,750.0,1350.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000160,160.0,760.0,1.0,0.61375,0.25,0.25,2.5,0.7810773142482973,0.25,0.25,2.5,0.25,-2.25,-0.0030331264809068,1.272631061911686,600,600.0,0.8383333333333334,1.0,1.0,1,1.35,0.25,760.0,1360.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000170,170.0,770.0,1.0,0.57625,0.25,0.25,2.5,0.7426855127396342,0.25,0.25,2.5,0.25,-2.25,-0.0027731257586826,1.2888251847976298,600,600.0,0.855,1.0,1.0,1,1.35,0.25,770.0,1370.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000180,180.0,780.0,1.0,0.53875,0.25,0.25,2.5,0.7001923098930275,0.25,0.25,2.5,0.25,-2.25,-0.0025006250017361,1.2996609000334618,600,600.0,0.8716666666666667,1.0,1.0,1,1.35,0.25,780.0,1380.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000190,190.0,790.0,1.0,0.50125,0.25,0.25,2.5,0.6527972662575521,0.25,0.25,2.5,0.25,-2.25,-0.0022156242100672,1.3023386858006027,600,600.0,0.8883333333333333,1.0,1.0,1,1.35,0.25,790.0,1390.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000200,200.0,800.0,1.0,0.46375,0.25,0.25,2.5,0.5993386111651187,0.25,0.25,2.5,0.25,-2.25,-0.001918123383676,1.292374363698369,600,600.0,0.905,1.0,1.0,1,1.35,0.25,800.0,1400.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000210,210.0,810.0,1.0,0.42625,0.25,0.25,2.5,0.5380118686732973,0.25,0.25,2.5,0.25,-2.25,-0.0016081225225625,1.262197932371372,600,600.0,0.9216666666666666,1.0,1.0,1,1.35,0.25,810.0,1410.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000220,220.0,820.0,1.0,0.38875,0.25,0.25,2.5,0.4657190900460634,0.25,0.25,2.5,0.25,-2.25,-0.0012856216267267,1.197991228414311,600,600.0,0.9383333333333334,1.0,1.0,1,1.35,0.25,820.0,1420.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000230,230.0,830.0,1.0,0.35125,0.25,0.25,2.5,0.376190471481314,0.25,0.25,2.5,0.25,-2.25,-0.0009506206961686,1.0710049010144174,600,600.0,0.955,1.0,1.0,1,1.35,0.25,830.0,1430.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000240,240.0,840.0,1.0,0.31625,0.25,0.25,2.0,0.2701976514208318,0.25,0.25,2.0,0.25,-1.75,-0.00062824480068,0.8543799254413654,600,600.0,0.9716666666666668,1.0,1.0,1,1.35,0.25,840.0,1440.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000250,250.0,850.0,1.0,0.2895833333333333,0.25,0.25,1.5,0.1796867451674967,0.25,0.25,1.5,0.25,-1.25,-0.0003789246636796,0.6205009905064633,600,600.0,0.9883333333333332,1.0,1.0,1,1.35,0.25,850.0,1450.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000260,260.0,860.0,1.0,0.27125,0.25,0.25,1.0,0.1111797531028019,0.25,0.25,1.0,0.25,-0.75,-0.0002054380706613,0.4098792741117122,600,600.0,1.0,1.0,1.0,1,1.35,0.25,860.0,1460.0,600,0.25,0.25,True,1.0,False,downgrade_needed,1,242,True,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000270,270.0,870.0,1.0,0.25875,0.25,0.25,1.0,0.0579735931265261,0.25,0.25,1.0,0.25,-0.75,-8.543773732704853e-05,0.2240525338223232,600,600.0,1.0,1.0,1.0,1,1.35,0.25,870.0,1470.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000280,280.0,880.0,1.0,0.2529166666666667,0.25,0.25,0.5,0.0268451061130743,0.25,0.25,0.5,0.25,-0.25,-2.8826468962413975e-05,0.1061420999528475,600,600.0,1.0,1.0,1.0,1,1.35,0.25,880.0,1480.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000290,290.0,890.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,890.0,1490.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000300,300.0,900.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,900.0,1500.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000310,310.0,910.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,910.0,1510.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000320,320.0,920.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,920.0,1520.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000330,330.0,930.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,930.0,1530.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000340,340.0,940.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,940.0,1540.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000350,350.0,950.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,950.0,1550.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000360,360.0,960.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,960.0,1560.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000370,370.0,970.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,970.0,1570.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000380,380.0,980.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,980.0,1580.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000390,390.0,990.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,990.0,1590.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000400,400.0,1000.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1000.0,1600.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000410,410.0,1010.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1010.0,1610.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000420,420.0,1020.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1020.0,1620.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000430,430.0,1030.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1030.0,1630.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000440,440.0,1040.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1040.0,1640.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000450,450.0,1050.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1050.0,1650.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000460,460.0,1060.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1060.0,1660.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000470,470.0,1070.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1070.0,1670.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000480,480.0,1080.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1080.0,1680.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000490,490.0,1090.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1090.0,1690.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000500,500.0,1100.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1100.0,1700.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000510,510.0,1110.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1110.0,1710.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
youtube_mobile_streaming_figshare,2,run_4686,run_4686_w000520,520.0,1120.0,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,-9.17333873227e-20,0.0,600,600.0,1.0,1.0,1.0,1,1.35,0.25,1120.0,1720.0,600,0.25,0.25,False,1.0,False,downgrade_needed,1,278,False,True,True,False,bw_settings capacity proxy (kbit/s converted to Mbps)
